id,QuestionID,QuestionTxt,RespTxt,RespPct,SurveyOrg,SurveySponsor,BegDate,EndDate,SampleSize,IntMethod,SubPopulation
145,USSRBI.020217P.RB33AF1,"Thinking about childhood vaccines for measles, mumps, and rubella (MMR), how would you rate...the risk of side effects?...Very high, high, medium, low, very low",High,6.0,Abt SRBI,Pew Research Center for the People & the Press,05/10/2016,06/10/2016,4563.0,"online, telephone, and mail",Asked of Form 1 one-third sample
145,USSRBI.020217P.RB33AF1,"Thinking about childhood vaccines for measles, mumps, and rubella (MMR), how would you rate...the risk of side effects?...Very high, high, medium, low, very low",Medium,21.0,Abt SRBI,Pew Research Center for the People & the Press,05/10/2016,06/10/2016,4563.0,"online, telephone, and mail",Asked of Form 1 one-third sample
145,USSRBI.020217P.RB33AF1,"Thinking about childhood vaccines for measles, mumps, and rubella (MMR), how would you rate...the risk of side effects?...Very high, high, medium, low, very low",Low,29.0,Abt SRBI,Pew Research Center for the People & the Press,05/10/2016,06/10/2016,4563.0,"online, telephone, and mail",Asked of Form 1 one-third sample
145,USSRBI.020217P.RB33AF1,"Thinking about childhood vaccines for measles, mumps, and rubella (MMR), how would you rate...the risk of side effects?...Very high, high, medium, low, very low",Very low,38.0,Abt SRBI,Pew Research Center for the People & the Press,05/10/2016,06/10/2016,4563.0,"online, telephone, and mail",Asked of Form 1 one-third sample
145,USSRBI.020217P.RB33AF1,"Thinking about childhood vaccines for measles, mumps, and rubella (MMR), how would you rate...the risk of side effects?...Very high, high, medium, low, very low",No answer,1.0,Abt SRBI,Pew Research Center for the People & the Press,05/10/2016,06/10/2016,4563.0,"online, telephone, and mail",Asked of Form 1 one-third sample
146,USGALLUP.030615.R03,"From what you have read or heard, do you personally think certain vaccines do--or do not--cause autism in children, or are you unsure?","Yes, a cause",6.0,Gallup Organization,,02/28/2015,03/01/2015,1015.0,telephone,
146,USGALLUP.030615.R03,"From what you have read or heard, do you personally think certain vaccines do--or do not--cause autism in children, or are you unsure?","No, not a cause",41.0,Gallup Organization,,02/28/2015,03/01/2015,1015.0,telephone,
146,USGALLUP.030615.R03,"From what you have read or heard, do you personally think certain vaccines do--or do not--cause autism in children, or are you unsure?",Unsure,52.0,Gallup Organization,,02/28/2015,03/01/2015,1015.0,telephone,
147,USABCWP.20101109.Q031,"Where was Barack Obama born, as far as you know?",Honolulu/Hawaii (correct),48.0,ABC News/Washington Post,,04/22/2010,04/25/2010,1001.0,telephone,
147,USABCWP.20101109.Q031,"Where was Barack Obama born, as far as you know?",America/United States (other specific place),8.0,ABC News/Washington Post,,04/22/2010,04/25/2010,1001.0,telephone,
147,USABCWP.20101109.Q031,"Where was Barack Obama born, as far as you know?",America/United States (general),12.0,ABC News/Washington Post,,04/22/2010,04/25/2010,1001.0,telephone,
147,USABCWP.20101109.Q031,"Where was Barack Obama born, as far as you know?",Kenya,3.0,ABC News/Washington Post,,04/22/2010,04/25/2010,1001.0,telephone,
147,USABCWP.20101109.Q031,"Where was Barack Obama born, as far as you know?",Africa (other),4.0,ABC News/Washington Post,,04/22/2010,04/25/2010,1001.0,telephone,
147,USABCWP.20101109.Q031,"Where was Barack Obama born, as far as you know?",Other (specific),3.0,ABC News/Washington Post,,04/22/2010,04/25/2010,1001.0,telephone,
147,USABCWP.20101109.Q031,"Where was Barack Obama born, as far as you know?",Other (general),4.0,ABC News/Washington Post,,04/22/2010,04/25/2010,1001.0,telephone,
147,USABCWP.20101109.Q031,"Where was Barack Obama born, as far as you know?",Don't know/No opinion,19.0,ABC News/Washington Post,,04/22/2010,04/25/2010,1001.0,telephone,
149,USABCWP.042007.R06,"As far as you know, would you say that average temperatures around the world have been higher in the last three years than before that, lower, or about the same?",Higher,56.0,ABC News/Washington Post,Stanford University,04/05/2007,04/10/2007,1002.0,telephone,
149,USABCWP.042007.R06,"As far as you know, would you say that average temperatures around the world have been higher in the last three years than before that, lower, or about the same?",Lower,9.0,ABC News/Washington Post,Stanford University,04/05/2007,04/10/2007,1002.0,telephone,
149,USABCWP.042007.R06,"As far as you know, would you say that average temperatures around the world have been higher in the last three years than before that, lower, or about the same?",About the same,28.0,ABC News/Washington Post,Stanford University,04/05/2007,04/10/2007,1002.0,telephone,
149,USABCWP.042007.R06,"As far as you know, would you say that average temperatures around the world have been higher in the last three years than before that, lower, or about the same?",No opinion,7.0,ABC News/Washington Post,Stanford University,04/05/2007,04/10/2007,1002.0,telephone,
15,USAP.102712G.R27A,"Do you happen to know the religion of each of the following people?  If you don't know, you can mark that too....Protestant, Catholic, Mormon, Jewish, Muslim, some other religion, no religion...Barack Obama",Protestant,28.0,Gfk Knowledge Networks,Associated Press,08/30/2012,09/11/2012,1071.0,online,
15,USAP.102712G.R27A,"Do you happen to know the religion of each of the following people?  If you don't know, you can mark that too....Protestant, Catholic, Mormon, Jewish, Muslim, some other religion, no religion...Barack Obama",Catholic,5.0,Gfk Knowledge Networks,Associated Press,08/30/2012,09/11/2012,1071.0,online,
15,USAP.102712G.R27A,"Do you happen to know the religion of each of the following people?  If you don't know, you can mark that too....Protestant, Catholic, Mormon, Jewish, Muslim, some other religion, no religion...Barack Obama",Muslim,18.0,Gfk Knowledge Networks,Associated Press,08/30/2012,09/11/2012,1071.0,online,
15,USAP.102712G.R27A,"Do you happen to know the religion of each of the following people?  If you don't know, you can mark that too....Protestant, Catholic, Mormon, Jewish, Muslim, some other religion, no religion...Barack Obama",Some other religion,10.0,Gfk Knowledge Networks,Associated Press,08/30/2012,09/11/2012,1071.0,online,
15,USAP.102712G.R27A,"Do you happen to know the religion of each of the following people?  If you don't know, you can mark that too....Protestant, Catholic, Mormon, Jewish, Muslim, some other religion, no religion...Barack Obama",No religion,2.0,Gfk Knowledge Networks,Associated Press,08/30/2012,09/11/2012,1071.0,online,
15,USAP.102712G.R27A,"Do you happen to know the religion of each of the following people?  If you don't know, you can mark that too....Protestant, Catholic, Mormon, Jewish, Muslim, some other religion, no religion...Barack Obama",Don't know,35.0,Gfk Knowledge Networks,Associated Press,08/30/2012,09/11/2012,1071.0,online,
15,USAP.102712G.R27A,"Do you happen to know the religion of each of the following people?  If you don't know, you can mark that too....Protestant, Catholic, Mormon, Jewish, Muslim, some other religion, no religion...Barack Obama",Refused/Not answered,2.0,Gfk Knowledge Networks,Associated Press,08/30/2012,09/11/2012,1071.0,online,
150,USABC.032606.R15,"As far as you know, would you say that average temperatures around the world have been higher in the last three years than before that, lower, or about the same?",Higher,56.0,ABC News,"Time, Stanford University",03/09/2006,03/14/2006,1002.0,telephone,
150,USABC.032606.R15,"As far as you know, would you say that average temperatures around the world have been higher in the last three years than before that, lower, or about the same?",Lower,8.0,ABC News,"Time, Stanford University",03/09/2006,03/14/2006,1002.0,telephone,
150,USABC.032606.R15,"As far as you know, would you say that average temperatures around the world have been higher in the last three years than before that, lower, or about the same?",About the same,33.0,ABC News,"Time, Stanford University",03/09/2006,03/14/2006,1002.0,telephone,
150,USABC.032606.R15,"As far as you know, would you say that average temperatures around the world have been higher in the last three years than before that, lower, or about the same?",No opinion,3.0,ABC News,"Time, Stanford University",03/09/2006,03/14/2006,1002.0,telephone,
151,USPSRA.121508.R03,"(Now I would like to ask you about some things that have been in the news recently.  Not everyone will have heard of them.) Since the start of military action in Iraq, about how many US (United States) military personnel have been killed?  To the best of your knowledge, have there been...around 2,200, around 3,200, around 4,300, or around 5,200?","Around 2,200",14.0,Princeton Survey Research Associates International,Pew Research Center for the People & the Press,12/04/2008,12/07/2008,1000.0,telephone,
151,USPSRA.121508.R03,"(Now I would like to ask you about some things that have been in the news recently.  Not everyone will have heard of them.) Since the start of military action in Iraq, about how many US (United States) military personnel have been killed?  To the best of your knowledge, have there been...around 2,200, around 3,200, around 4,300, or around 5,200?","Around 3,200",22.0,Princeton Survey Research Associates International,Pew Research Center for the People & the Press,12/04/2008,12/07/2008,1000.0,telephone,
