100171901       1511228842122122532222142223     4343492     33433  98  0822 4322001719522322244422212232312122122112 233222322193113124        34323531134135 3300171021644120438 00100099808   08232       157000376334316512       34832232 1
100172631       121122507121212226222113222334433     1434443     09  99  2123412001721522212243312212291242112122121 231222321133121324        3322113214414113300172021732124322 001000909992  02131       103000419113356541  00   34832242 2
100173740       122111507122111253912213323343444     9333334     99  99  91 4322001731112322222212922939399319331222 219222921199191324        44392131133132 4300173021762210327 00100099999   18132       067001115223656551       25531232 2
100174812       111112240192111245129213323343444     9134434     05  99  31 43220017412133122222291 2132312113111129 911222321112111194        44322132144131 4300174021902211321 00100090599   08132       027000253221556551       37441222 3
100175317       132122022222211151111212121242442     2133422     10  01  12 42220017591222113223111 11123213132112121 31921329141114124        4211213113412212300175022002112721 001000910012  05132       057000379221536531  00   55631252 1
100176440       152222264212212251222213312331443     1343132     01  01  22931120017615323122233222222313123222221122 31212221133122124        43221242131131 2300176022022114727 001000901012  09232       093000699223636521       36332242 1
100177803       1621118911311112521121131211     3324121     14212  04  0612 33220017711123222121111 21223133132112222 33122111111123122        4111211114211112300177022033205939 00100090406   02132       063000528334136531  00   55931252 2
100178727       162011510111111190112112111                                    220017813123212222111 12313231123312111 2312222121111442           1139 11  2 6  300178022052205222 0010009       10112       103001721331026511       23721232 2
100179330       161112264211112190212124214343443     1133434     98  04  21343220017913122113222122221222121131221212 33111221121112224        43223132134131 4300179022491210313 00100099804   17232       155000581223626511       33421222 1
100180231       162111384291111111112923324344342     9413514     99  08  12 44220018011123293299121 2121312919131299 123212321943124213        42399119135115 4300180022531210114 00100099908   02132       121002105222326511       22811232 2
100181276       152112993292112251122294212123233     9132433     99  99  93 2322001811112311221112229232392313131122 111222321113112222        33321131924136 3300181022602210729 00100099999   09232       191001287334736531       34221222 2
100182570       121112236211112226922124324                                    220018211123222292911 2132312133332122 21122232123219232           2221 21  2 6  300182022693210338 0010009       05112       035000840113956551       27641222 3
100183954       111122317112212251222214222133333     1123452     02  04  2223312001831222212294922212222912122122222 211222321129124323        33222322134151 2300183022801124815 00100090204   21112       011000210331036521       45731232 1
100184505       152112384292112238222213322242111     2141424     04  03  21 4222001841112312233222222131212133131222 211222322133114221        11112142114121 4300184022981234118 00100090403   03232       031000585443256553       57141242 1
100185435       121122197211211924112223321343333     2244344     99  99  22 43220018503232111299212299392129193111121 11222211241114293        33112141143142 4300185023011124919 001000999991  02131       053000894444556553       19941212 3
100186316       141011510112111151112222111111111     3411111     07  06  12 1122001861513121211111221131342113331111 122211213211122221        11312911111112 1300186023501225017 00100090706   04132       015000386221736632       34631222 2
